Using device: cuda
Scrambled cube:    DRR
   UUD
   LDB
BFFUFLULFDUL
ULDRFRBRFLBB
FDDRLFUFBRUL
   BBR
   BDR
   DLU

Scrambled cube: D U' D D' R D' F' D' R' L' F B' U R D B' U B' 
Solving...
Generation 1: Best Fitness = -10.652382850646973, Best Solution = U R D' R' R' B' R' B R' U' L' L' U L U D' L' R' F R U' L D' R 
Generation 104: Best Fitness = -9.685324668884277, Best Solution = B' F D B' F , Temperature = 0.4822308053269668
Generation 105: Best Fitness = -9.685324668884277, Best Solution = F B' D B' F , Temperature = 0.45811926506061845
Generation 106: Best Fitness = -9.743646621704102, Best Solution = F F B' D U' F' , Temperature = 0.4352133018075875
Generation 107: Best Fitness = -9.743646621704102, Best Solution = F F B' D U' F' , Temperature = 0.4134526367172081
Generation 108: Best Fitness = -9.743646621704102, Best Solution = F F B' D U' F' , Temperature = 0.3927800048813477
Generation 109: Best Fitness = -9.743646621704102, Best Solution = F F B' U' D F' , Temperature = 0.3731410046372803
Generation 110: Best Fitness = -9.743646621704102, Best Solution = B' F F D U' F' , Temperature = 0.35448395440541625
Generation 111: Best Fitness = -9.743646621704102, Best Solution = F F B' D U' F' , Temperature = 0.3367597566851454
Generation 112: Best Fitness = -8.406767845153809, Best Solution = B' F F D U' F L U' , Temperature = 0.31992176885088813
Generation 113: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.3039256804083437
Generation 114: Best Fitness = -8.406767845153809, Best Solution = B' F F D U' F L U' , Temperature = 0.28872939638792655
Generation 115: Best Fitness = -8.406767845153809, Best Solution = B' F F D U' F L U' , Temperature = 0.2742929265685302
Generation 116: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.2605782802401037
Generation 117: Best Fitness = -8.406767845153809, Best Solution = F B' F D U' F L U' , Temperature = 0.2475493662280985
Generation 118: Best Fitness = -8.406767845153809, Best Solution = B' F F D U' F L U' , Temperature = 0.23517189791669357
Generation 119: Best Fitness = -8.406767845153809, Best Solution = B' F F U' D F L U' , Temperature = 0.22341330302085888
Generation 120: Best Fitness = -8.406767845153809, Best Solution = F B' F D U' F L U' , Temperature = 0.21224263786981593
Generation 121: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.20163050597632512
Generation 122: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.19154898067750886
Generation 123: Best Fitness = -8.406767845153809, Best Solution = F B' F D U' F L U' , Temperature = 0.18197153164363342
Generation 124: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.17287295506145173
Generation 125: Best Fitness = -8.406767845153809, Best Solution = B' F F D U' F L U' , Temperature = 0.16422930730837915
Generation 126: Best Fitness = -8.406767845153809, Best Solution = F F B' U' D F L U' , Temperature = 0.15601784194296017
Generation 127: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.14821694984581216
Generation 128: Best Fitness = -8.406767845153809, Best Solution = B' F F D U' F L U' , Temperature = 0.14080610235352153
Generation 129: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.13376579723584545
Generation 130: Best Fitness = -8.406767845153809, Best Solution = F B' F D U' F L U' , Temperature = 0.12707750737405316
Generation 131: Best Fitness = -8.406767845153809, Best Solution = F B' F D U' F L U' , Temperature = 0.1207236320053505
Generation 132: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.11468745040508296
Generation 133: Best Fitness = -8.406767845153809, Best Solution = F F B' U' D F L U' , Temperature = 0.10895307788482882
Generation 134: Best Fitness = -8.406767845153809, Best Solution = B' F F D U' F L U' , Temperature = 0.10350542399058738
Generation 135: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.098330152791058
Generation 136: Best Fitness = -8.406767845153809, Best Solution = F F B' U' D F L U' , Temperature = 0.09341364515150509
Generation 137: Best Fitness = -8.406767845153809, Best Solution = F F B' U' D F L U' , Temperature = 0.08874296289392983
Generation 138: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.08430581474923333
Generation 139: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.08009052401177166
Generation 140: Best Fitness = -8.354540824890137, Best Solution = F F B' D U' F L R' U' B' , Temperature = 0.07608599781118308
Generation 141: Best Fitness = -8.354540824890137, Best Solution = F F B' D U' F L R' U' B' , Temperature = 0.07228169792062393
Generation 142: Best Fitness = -8.406767845153809, Best Solution = F B' F D U' F L U' , Temperature = 0.06866761302459273
Generation 143: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.0652342323733631
Generation 144: Best Fitness = -8.406767845153809, Best Solution = B' F F U' D F L U' , Temperature = 0.061972520754694935
Generation 145: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.05887389471696019
Generation 146: Best Fitness = -8.406767845153809, Best Solution = B' F F U' D F L U' , Temperature = 0.05593019998111218
Generation 147: Best Fitness = -8.406767845153809, Best Solution = F F B' U' D F L U' , Temperature = 0.053133689982056566
Generation 148: Best Fitness = -8.406767845153809, Best Solution = F F B' U' D F L U' , Temperature = 0.05047700548295374
Generation 149: Best Fitness = -8.406767845153809, Best Solution = B' F F D U' F L U' , Temperature = 0.047953155208806046
Generation 150: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.04555549744836574
Generation 151: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.043277722575947454
Generation 152: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.04111383644715008
Generation 153: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.039058144624792575
Generation 154: Best Fitness = -8.406767845153809, Best Solution = F B' F D U' F L U' , Temperature = 0.037105237393552946
Generation 155: Best Fitness = -8.406767845153809, Best Solution = F B' F D U' F L U' , Temperature = 0.0352499755238753
Generation 156: Best Fitness = -8.406767845153809, Best Solution = F F B' U' D F L U' , Temperature = 0.03348747674768154
Generation 157: Best Fitness = -8.406767845153809, Best Solution = F F B' D U' F L U' , Temperature = 0.03181310291029746
Generation 158: Best Fitness = -8.406767845153809, Best Solution = B' F F U' D F L U' , Temperature = 0.030222447764782584
Generation 159: Best Fitness = -8.406767845153809, Best Solution = F B' F U' D F L U' , Temperature = 0.028711325376543452
Generation 160: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.027275759107716277
Generation 161: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 0.025911971152330463
Generation 162: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.02461637259471394
Generation 163: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.02338555396497824
Generation 164: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 0.022216276266729326
Generation 165: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 0.02110546245339286
Generation 166: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 0.020050189330723216
Generation 167: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.019047679864187053
Generation 168: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 0.0180952958709777
Generation 169: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 0.017190531077428815
Generation 170: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 0.016331004523557374
Generation 171: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 0.015514454297379505
Generation 172: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 0.014738731582510529
Generation 173: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 0.014001795003385002
Generation 174: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 0.013301705253215751
Generation 175: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 0.012636619990554963
Generation 176: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 0.012004788991027214
Generation 177: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 0.011404549541475852
Generation 178: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 0.010834322064402059
Generation 179: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 0.010292605961181955
Generation 180: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 0.009777975663122856
Generation 181: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 0.009289076879966713
Generation 182: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.008824623035968376
Generation 183: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 0.008383391884169956
Generation 184: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 0.007964222289961458
Generation 185: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 0.007566011175463384
Generation 186: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 0.0071877106166902145
Generation 187: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 0.006828325085855703
Generation 188: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.006486908831562918
Generation 189: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 0.006162563389984772
Generation 190: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 0.005854435220485533
Generation 191: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 0.005561713459461257
Generation 192: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 0.005283627786488194
Generation 193: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.005019446397163784
Generation 194: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 0.004768474077305594
Generation 195: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 0.004530050373440314
Generation 196: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.004303547854768298
Generation 197: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 0.004088370462029883
Generation 198: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 0.0038839519389283887
Generation 199: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 0.003689754341981969
Generation 200: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 0.0035052666248828706
Generation 201: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.003330003293638727
Generation 202: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 0.0031635031289567904
Generation 203: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 0.003005327972508951
Generation 204: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 0.002855061573883503
Generation 205: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 0.002712308495189328
Generation 206: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 0.0025766930704298613
Generation 207: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 0.0024478584169083683
Generation 208: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 0.00232546549606295
Generation 209: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 0.002209192221259802
Generation 210: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.0020987326101968118
Generation 211: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 0.001993795979686971
Generation 212: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 0.0018941061807026224
Generation 213: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 0.001799400871667491
Generation 214: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 0.0017094308280841163
Generation 215: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 0.0016239592866799104
Generation 216: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 0.0015427613223459148
Generation 217: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 0.001465623256228619
Generation 218: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 0.001392342093417188
Generation 219: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.0013227249887463285
Generation 220: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 0.001256588739309012
Generation 221: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 0.0011937593023435612
Generation 222: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 0.001134071337226383
